Name,Address,Rating,Types,Place ID,Latitude,Longitude,Search Grid
Jesai Healthcare India Private Limited,"458/1, 6, Road Number 4, Sai Nagar, Nagole, Hyderabad",4.5,health; point_of_interest; establishment,ChIJ4YWC-MuYyzsRmUgEK9Kr8ME,17.3682231,78.5609128,Grid 250
Bhavani tiffin center meals,"Venkataramana colony, Road Number 2, Mamatha Nagar Colony, Nagole, Hyderabad",,restaurant; food; point_of_interest; establishment,ChIJ64h0ZHqfyzsRAyG58Gw7B7I,17.3812639,78.5715893,Grid 250
ALLROYD FIRE SERVICES,"NO . 2-3-28, PLOT NO . 58 H, Snehapuri Colony Road Number 3, Cooperative Bank Colony, Nagole, Hyderabad",5,point_of_interest; establishment,ChIJ7wxQj8mYyzsRA2Kx2qdR3_s,17.3740899,78.5588758,Grid 250
Pioneer Broadband - Broadband Services in Nagole,"Shop No, opp. PMR Gardens Cooperative Bank, 2-3-27, Colony, Nagole, Hyderabad",3.3,point_of_interest; establishment,ChIJh0e139GYyzsRL-bzVyVChlU,17.3738843,78.5588476,Grid 250
Akshara Chitfunds Pvt Ltd Branch,"9H85+J2V, Sai Nagar, Nagole, Hyderabad",2.5,bank; finance; point_of_interest; establishment,ChIJP_yIH8mYyzsRqhu03MjHb_0,17.366623,78.5575398,Grid 250
"SBL Technologies,balapur","opposite to sri lakshmi appartment, 12-72, Sri Datta Nagar, Dhatu Nagar, Kanchan Bagh, Hyderabad",4.8,point_of_interest; establishment,ChIJPz5mSqqjyzsRZie0Gs3FFRo,17.3284346,78.5157638,Grid 171
Lic Policy Holder's Service Center,India,,insurance_agency; point_of_interest; establishment,ChIJW9WpkIaiyzsRV6rIUm88TbA,17.3288613,78.5156794,Grid 171
AR COMPLEX,"8GH8+G8R, Sri Datta Nagar, Dhatu Nagar, Kanchan Bagh, Hyderabad",,restaurant; food; point_of_interest; establishment,ChIJfzPEGwCjyzsRDjA16r1P0xM,17.3288562,78.5157731,Grid 171
"SDV Enterprises - Access Control,Finger&FaceBiometric,Dealers, CCTVCAMERA DESKTOPSServices Providers In Hyderabad&Telangana","8-9-76, Dhatu Nagar, Hyderabad",5,point_of_interest; establishment,ChIJXZcJz3ijyzsRPVof4rpZUiY,17.3281806,78.5162863,Grid 171
"CISF Quarters Complex, BDL","8GJ6+2QM, Dwarkamai Nagar, Kanchan Bagh, Hyderabad",,point_of_interest; establishment,ChIJM7RiWgCjyzsRQN_QW0DQ1uk,17.3300958,78.5119298,Grid 171
Mamatha tiffin centre &snacks,"Subedar Malla Reddy Marg, Dhatu Nagar, Kanchan Bagh, Hyderabad",3,restaurant; food; point_of_interest; establishment,ChIJB4qKWgCjyzsRDshJxQGupNY,17.3284996,78.5127296,Grid 171
Farooq Sahab Building,"18-12-419/C/3454, Hafiz Baba Nagar South, Hafiz Baba Nagar, Hyderabad",,point_of_interest; establishment,ChIJ7Wz5fnWjyzsRgaAalpJLxs8,17.3231715,78.4975096,Grid 171
BrahMos Office hyderabad,"8G84+V3G, Kanchan Bagh, Hyderabad",,point_of_interest; establishment,ChIJr3oqDgCjyzsRukO3QVbF2Fk,17.3171771,78.5051918,Grid 171
Southern Power Distribution Company of Telangana Limited,"P-82, Subedar Malla Reddy Marg, Midhani Quarters, Dhatu Nagar, Kanchan Bagh, Hyderabad",2.2,point_of_interest; establishment,ChIJ490ECYmiyzsRcrchuhnp5-E,17.3211493,78.517593,Grid 171
Meta Nova Ayurveda Panchakarma Center,"House No 6, near Andhra Bank ATM, 197, Midhani Township Road, Triveni Nagar, Kanchan Bagh, Hyderabad",4.2,hospital; health; point_of_interest; establishment,ChIJXR4WmomiyzsRX8ZEXbdA4Pk,17.3202991,78.5184531,Grid 171
MeeSeva Center,"Plot # 12, Balapur X Rd, Triveni Nagar, Balapur",3.1,local_government_office; point_of_interest; establishment,ChIJNxAMJ4qiyzsRiVvhDU0jHuA,17.3196998,78.5194306,Grid 171
Hindustan Petroleum Corporation Limited,"Ground Floor, RCI Road, Lenin Nagar, Meerpet",3.9,gas_station; point_of_interest; establishment,ChIJP3ezPoqiyzsRWDnqJJLtDkU,17.3176901,78.5183777,Grid 171
Taanvi Technologies,"HNo 6-216/1, Road No 5 C, Triveni Nagar Colony Near Balapur Cross Road, Meeret Village, Balapur Mandal, RR Dt, Hyderabad; Telangana, Pin 500097, Hyderabad",,point_of_interest; establishment,ChIJN_wbtFajyzsRCSqdL5lOqPs,17.3205377,78.516356,Grid 171
Naval Office,"8GJ2+49R, DRDO Township, Kanchan Bagh, Hyderabad",4.3,point_of_interest; establishment,ChIJH5tP1p6iyzsRfjOqMVE2dTI,17.3303633,78.5008898,Grid 171
Building No OR-4,"8FJX+CHX, DRDO Township, Kanchan Bagh, Hyderabad",,lodging; point_of_interest; establishment,ChIJaS1TAACjyzsRBZg-dlg2-vw,17.3311194,78.4989843,Grid 171
P C S Securities Limited,"8G76+65W, Sahit`s Vijaya Enclave, Sri Nagar Colony Main Road, India, Hyderabad",4,finance; point_of_interest; establishment,ChIJAe_rVUaXyzsRAUhvUOQeRaQ,17.3131153,78.5104669,Grid 171
"Geotrax International Services,","1st floor, Plot 156 & 157, Lokayata Colony, Nadergul, 500 058, Badangpet",3.9,point_of_interest; establishment,ChIJE5yYD_WiyzsRvorGC1mB2VM,17.3110819,78.5186073,Grid 171
DG MSS office,"DRDL rear gate, Shivaji Chowk - Airport Road, Balapur",3,point_of_interest; establishment,ChIJ_ZrOhJOiyzsRURCWhMokC4E,17.3160117,78.5042469,Grid 171
K.g.n famous chicken center,"bus stop, near balapur ,Hyderabad, Dhaatu nagar, subash chandra bose colony, Dhaatu nagar, Hyderabad",,restaurant; food; point_of_interest; establishment,ChIJn1bM-lGjyzsRMc2QIxA0af8,17.3137891,78.5019091,Grid 171
Omr Multi Techs Private Limited,India,,point_of_interest; establishment,ChIJQblCu5SiyzsRFaeoOYPRpNI,17.313547,78.5028121,Grid 171
PPJ MEDIA PVT. LTD.,"opp. mandir, 12-6-45, Yelmati Nagar, Balapur",,point_of_interest; establishment,ChIJlx1VKgCjyzsRc3t8rkq8Jjw,17.3135502,78.5035507,Grid 171
Sun sign systems,"Sy. No. 29,30,31, near Shivaji Chowk Road, Balapur Road, Hyderabad",5,point_of_interest; establishment,ChIJzwIGqdGjyzsRwXSEPh90EHc,17.3134741,78.5035294,Grid 171
Sai Technologies,"115, Seven Temple Road, Jayanagar, New Bowenpally, Secunderabad",4.5,point_of_interest; establishment,ChIJCcbfwIKQyzsR07iS5pb-bN0,17.4645295,78.4749662,Grid 375
SNR Power Solutions Pvt. Ltd.,"Plot No. 2/1, G-1, Colony, Jayanagar, New Bowenpally, Bowenpally, Secunderabad",,point_of_interest; establishment,ChIJa5w7JHiayzsRKnyhsn7C6yI,17.4646933,78.4761554,Grid 375
Hindustan Petroleum Corporation Limited,"Sy No 132, PN 39 & 40, Sanjeevaiah Nagar Colony, Secunderabad",3.9,gas_station; point_of_interest; establishment,ChIJkRWc0H6ayzsR28lS3uuJ3Gw,17.4691634,78.4785629,Grid 375
Universal Power Systems,"Plot No 93, Near, Seven Temple Road, Jayanagar, New Bowenpally, Bowenpally, Secunderabad",4.9,point_of_interest; establishment,ChIJ_____3iayzsRfg-SrMivUzk,17.4644751,78.47511,Grid 375
Sree Srinivasa Trading Company,"Pl0t 92,8-7-197/92.nagar P.v.enclave Samathannagar, Old Bowenpally, Secunderabad",4.5,health; point_of_interest; establishment,ChIJaT577FmayzsRjbemOlOATBw,17.4640802,78.4751314,Grid 375
Muthoot FinCorp Gold Loan,"SN 02, Ganesh Residency, beside Seven Temples, D No 1/12/176, New Bowenpally, Chinna Thokatta, Hyderabad",5,insurance_agency; finance; point_of_interest; establishment,ChIJz-gJCXiayzsRxAVCkbyKFx0,17.4633186,78.4754118,Grid 375
SBA TECHNOLOGIES UPS Inverters services Bowenpally,"near Ganesh Temple, Plot No 26 SCB 6-43-214, near Ganesh Temple, Bhavana Colony, Phase 1, New Bowenpally, Secunderabad",4.8,store; point_of_interest; establishment,ChIJk13MZHeayzsRdjFK96LFq2Q,17.4625375,78.4796847,Grid 375
Veerabhadra Towers,"8-1-98, Old Bowenpally, Secunderabad",4.1,point_of_interest; establishment,ChIJRZbWmoCayzsRKwgXvHTcZ2E,17.4746932,78.4789333,Grid 375
Jodo Technologies (OPC) Private Limited,"Plot 21, Sri Harshavardhana Enclave, Old Bowenpally, Secunderabad",3.5,point_of_interest; establishment,ChIJcUtxIoCayzsRzH-jpIOUSZg,17.475459,78.4756416,Grid 375
Hindustan Petroleum Corporation Limited,"No GLR 516/PT, Bowenpally, Hyderabad",3.9,gas_station; point_of_interest; establishment,ChIJgRxDC4CQyzsRQJQqeECnNf8,17.4736148,78.4738338,Grid 375
BSL Scaffolding Limited,"Plot No 97, Harshavardhana Colony, Old Bowenpally, Secunderabad",3,point_of_interest; establishment,ChIJ6ZkrgnqayzsRIPiI72cglp0,17.4756909,78.4749009,Grid 375
Telugu Desham Party Office,"FFGJ+H34, Vikrant Residency, Mallikarjuna Nagar, Old Bowenpally, Secunderabad",3.8,point_of_interest; establishment,ChIJo8Yc0ICayzsRqi3bxDtWQSQ,17.4763945,78.4802137,Grid 375
Spartan Automation Technologies Pvt Ltd,"Servey 51, near St. Martin Highschool, Plot 1, Geeta Nagar, Ferozguda, Hyderabad",,point_of_interest; establishment,ChIJAQAAnI-QyzsRmRdehQwVhNk,17.4643637,78.4628781,Grid 375
Balaji Electrical Services,"H.No.4, opposite Lane Indian Airlines, 14, Gautham Nagar Main Road, Ferozguda, Balanagar, Secunderabad",5,point_of_interest; establishment,ChIJSXzeo4-QyzsR9pt49tXysg8,17.4640961,78.4621351,Grid 375
Life Insurance Corporation Of India,"Dr No:7-4-48/2,Near More Super Market, 3rd right Lane from Good Star Cafe,, FerozGuda, BalaNagar, Secunderabad., #7-4-34/2,, Balanagar, Hyderabad",3.8,insurance_agency; point_of_interest; establishment,ChIJyTN7mY-QyzsRAs35knSpO7A,17.4628606,78.4621854,Grid 375
Star Whites Laundry Equipments & Services Private Limited,"Training Establishment, opp. Indian Airlines Central, 4-28/1, Ferozguda, Bowenpally, Secunderabad",3.7,laundry; point_of_interest; establishment,ChIJT4Hos4-QyzsRzdkTvWKFxKg,17.463386,78.4613235,Grid 375
Universal Sales Corporation,"Public Sector Colony Park - II, 2nd Floor Nexa Car, Bowenpally, Secunderabad",5,point_of_interest; establishment,ChIJYX2hmByayzsRXyQBtCnmlDo,17.4617875,78.4695186,Grid 375
TRANS ACNR SOLUTIONS PVT LTD. JTAC & HWASUNG,"Sri Sai Enclave, Old Bowenpally, Secunderabad",4.5,store; point_of_interest; establishment,ChIJTVVVVYKayzsRIDK82E-icfY,17.4764089,78.4746223,Grid 375
S S Towing Services,"House No 1, 10-140, Nandamuri Colony, New, Bowenpally, Hyderabad",5,point_of_interest; establishment,ChIJTToMaYCQyzsRFXZPLLCrImo,17.4726056,78.4733111,Grid 375
Lakshmi transport services,"FFFF+39Q, Plassy Lines, Bowenpally, Hyderabad",,point_of_interest; establishment,ChIJNSdgRwCRyzsRRGBPjsjX1D4,17.4727186,78.473474,Grid 375
Sree Krishnaswamy Tennis Centre,"Survey No:186, Unnamed Road, Plassy Lines, Bowenpally, Hyderabad",4.6,health; school; point_of_interest; establishment,ChIJi1ntEH2QyzsRVuAOt_gMtFM,17.4740382,78.4723188,Grid 375
Hindustan Petroleum Corporation Limited,"Plot No 2&3, Krishna Reddy Nagar Colony, Bowenpally, Secunderabad",3.9,gas_station; point_of_interest; establishment,ChIJb_8OwYKQyzsRF5RtdMZXkRo,17.46345,78.4736387,Grid 375
Progressive Technologies,"Plot No 266, flat.no.107, subedar hasmi complex, New Bowenpally, Secunderabad",2.5,point_of_interest; establishment,ChIJ_____3iayzsRVbHDkhvLe7M,17.4624258,78.4719365,Grid 375
KWICK Air & Sea Logistics Pvt Ltd,"2-21-24, SANJEEVAIAH CO-OPERATIVE HOUSING SOCIETY, SIKH VILLAGE, NEAR TADBUN HANUMAN TEMPLE, Secunderabad",,point_of_interest; establishment,ChIJq6ohLoOQyzsRo2YgcwQe8fE,17.4625555,78.471725,Grid 375
Dachepalli Publishers Pvt. Ltd,"7-1-693, Market, Street, S D Road, S D Road, Hyderabad",3.8,point_of_interest; establishment,ChIJqedzxhuayzsR77ppwK6ZWss,17.4627698,78.4746659,Grid 375
MeeSeva Center,"Radheshyam,PLOT NO 27, Morning Star School, Goutham Nagar, Beside Air India , Ferozguda(V), Balanagar(M), Ranga Reddy(D),500011, Gautam Nagar, Balanagar, Hyderabad",1.7,local_government_office; point_of_interest; establishment,ChIJV-qCzZGQyzsRJePPIoOdsY0,17.4606362,78.4607683,Grid 375
Safety Wings ( P ) Ltd,"# 1-8-304 to 307/9, Road No-1, Patigadda Road, Patigadda, Umanagar Colony, New Bowenpally, Bowenpally, Hyderabad",3.1,point_of_interest; establishment,ChIJBac24pyQyzsRHGNYlZuJj9U,17.4608474,78.4717014,Grid 375
Fast Indian Access Company - Boom Lifts & Scissor Lifts,"2nd floor, plot no 7, Umanagar Colony, New Bowenpally, Secunderabad",3,point_of_interest; establishment,ChIJhwQZvIKQyzsRQeEoOMaihZM,17.4608552,78.471703,Grid 375
AC Solutions,"Hno.6-43-26, Anand Nagar Colony, Chinna Thokatta Beside Bata Showroom Lane, New Bowenpally, Secunderabad",5,point_of_interest; establishment,ChIJm6dC6G2ayzsR3jy964DMRtQ,17.4600927,78.4781549,Grid 375
Office location,"FFG8+42M, Plassy Lines, Bowenpally, Hyderabad",5,point_of_interest; establishment,ChIJv4awBQCRyzsRahZ5TK5ugQk,17.4753311,78.4650518,Grid 375
BHEL R&D Medical Centre,"FFC6+4V4, BHEL R&D Township, Anthamaguda, Bowenpally, Hyderabad",4.4,hospital; health; point_of_interest; establishment,ChIJt9Cb9YiQyzsR3OQfR3WeKtw,17.470252,78.4621907,Grid 375
Fourth Generation Information Systems Ltd.,"1st Floor, Society Complex, MLA's Colony, Road No:12, Banjara Hills, Hyderabad",,point_of_interest; establishment,ChIJv55F-9qWyzsRuyfWZq79LJA,17.4100354,78.4205946,Grid 296
Unique Inflatables Limited,"489, Road Number 12, NBT Nagar, Banjara Hills, Hyderabad",3,point_of_interest; establishment,ChIJv55F-9qWyzsRvmP3OB-Sqxw,17.4100354,78.4205946,Grid 296
Amit Cottons Pvt. Ltd.,"Plot No.266 A/B, MLA Colony, Road No.12, Banjara Hills, Hyderabad",3.7,point_of_interest; establishment,ChIJjYuiTSuRyzsRX97S3ta2wk0,17.4100348,78.4204525,Grid 296
incasa innovations,"incasa innovations 9-4-47/19/A Hakeempet, Tolichowki. beside Muslim graveyard. Paramount gate no 3 state Pincode cel: 9849029624, IAS Colony, Hakimpet, Hyderabad",4.4,clothing_store; store; point_of_interest; establishment,ChIJ65VcmsSWyzsRu3luuWpJ73g,17.4072563,78.4165313,Grid 296
iLenSys Technologies Private Limited,"8-2-293/82, L/231/ABC, MLA Colony, Banjara Hills, Hyderabad",4.2,point_of_interest; establishment,ChIJaUAGP9qWyzsRupWJ_csipAQ,17.4109837,78.4227496,Grid 296
Next.Learning Centre,"Harvitech,Plot No.231-A, Road Number 12, MLA Colony, Banjara Hills, Hyderabad",,point_of_interest; establishment,ChIJCwulPNqWyzsRJ-Omq87SweA,17.4108991,78.4232714,Grid 296
LOGISTICSWAALA EXPRESS SERVICES,"FLAT NO. 502, SILVER APARTMENT, PARAMOUNT HILLS, BRINDAVAN COLONY, TOLICHOWKI, Hyderabad",1.8,point_of_interest; establishment,ChIJzaqqWseWyzsR2Jo37XcO0lE,17.406677,78.407684,Grid 296
H.K.G.N Tiffin Centere,"CC46+C6W, Hakimpet, Hyderabad",3.2,restaurant; store; food; point_of_interest; establishment,ChIJuQUyzcaWyzsR66aqqruJknc,17.4061107,78.410585,Grid 296
IZAR AUTOMATIONS PRIVATE LIMITED,"near Reliance SMART Superstore, 8-1-523/302, Ground floor, Brinavan colony, opp: Candy hospital, beside:, Office mart stationary,, near Reliance SMART Superstore, Hyderabad",5,point_of_interest; establishment,ChIJRc0Tk8CWyzsRwmhZRnoxsew,17.404069,78.408245,Grid 296
Upskill Technologies,"8-1-523/302 Tolichowki main road, Beside Raymonds, Brindavan Colony, Toli Chowki, Hyderabad",4.7,point_of_interest; establishment,ChIJu4eel8CWyzsR2qYITWWjqCw,17.4040511,78.4082835,Grid 296
Deccan Consultancy Services (India) Private Limited,"S No 8, 1-523/302/3, Brindavan Colony, Toli Chowki, Hyderabad",2,point_of_interest; establishment,ChIJAxmb7cCWyzsRy9VnsAXk5Wk,17.4035826,78.4094265,Grid 296
Intireo Concepts Private Limited,"Harmony Suite, behind Arab House, Paramount Hills Colony Road, Hyderabad",4.5,general_contractor; point_of_interest; establishment,ChIJ4boM3cOWyzsRhdQMjicl8XU,17.4067203,78.4121251,Grid 296
Sevya IT Pvt. Ltd.,"92, Road Number 92, MLA Colony, Film Nagar, Hyderabad",5,point_of_interest; establishment,ChIJSSzTWdCWyzsRYYvRn4XW5Yo,17.415077,78.4211198,Grid 296
Office Lotus,"CC6C+G3H, Phase 2, Film Nagar, Hyderabad",,point_of_interest; establishment,ChIJ926_k9qWyzsRX-AO9XFEWic,17.411319,78.420227,Grid 296
Hope Trust - Psychological Wellness Centre,"UCCHVAS Rehabilitation Center, C/O, opp. Lotus Pond Road, Plot no 564-A-36-111, MLA Colony, Banjara Hills, Hyderabad",4.3,doctor; health; point_of_interest; establishment,ChIJmzQh38SWyzsRblij2lgz44c,17.414234,78.4216813,Grid 296
Angels Cosmetic Surgery & Aesthetic Centre,"102, Ashoka Capital, Opp KBR Park, Road No: 2, Banjara HIlls, Hyderabad",,health; point_of_interest; establishment,ChIJFyn-sdOWyzsRGSJ5tGcfCRA,17.4205891,78.4215581,Grid 296
3G Cell Labs Private Limited,"Road Number 92, Jubilee Hills, Hyderabad",4.1,point_of_interest; establishment,ChIJ33YWYMuQyzsR22DMeGvT4RQ,17.4156789,78.4198026,Grid 296
RiVi Consultancy Services Pvt. Ltd.,"Plot No. 550-B, 1st Floor,, Anitha Square, Road No. 92, Jubilee Hills,, Hyderabad",4.3,point_of_interest; establishment,ChIJ64cWm1qRyzsRCZS6ydorJVo,17.4156582,78.4176532,Grid 296
Way2Online Interactive India Pvt. Ltd.,"2nd Floor, Amar Jyothi building, plot no.502B, Road 31, Jubilee Hills, Hyderabad",4.1,point_of_interest; establishment,ChIJnzzBDC6RyzsRXX9STSLylKw,17.4144752,78.4227612,Grid 296
UNIPRO TECHNOLOGIES LTD,"Road No. 9, Anshu Colors, Floor-2, Plot No. 70, Jubilee Hills, Hyderabad",5,point_of_interest; establishment,ChIJJe-KLkmXyzsRuzSJYdmEN4M,17.4144485,78.4228357,Grid 296
Smartnet IT Solutions AP Private Limited,"near Lotus Pond, 1ST Floor,8-2-293/82/JIII/564/A/17, near Lotus Pond, Road Number 92, Jubilee Hills, Hyderabad",4.4,point_of_interest; establishment,ChIJzTNK66aQyzsRMa0JnqXLLBU,17.4153171,78.4186071,Grid 296
Geosansar Insurance Brokerage Private Limited,"2nd Floor, 8-2-293/82/J111/564/A/17, Serenity Work Space,, Road Number 92, Jubilee Hills, Hyderabad",3.9,insurance_agency; point_of_interest; establishment,ChIJqz0vK9CWyzsRerYCLaDRN_A,17.4152813,78.4185514,Grid 296
Rabbit Digital Branding Solutions,"550/A1, 550/A1, Road Number 92, Jubilee Hills, Hyderabad",3.9,point_of_interest; establishment,ChIJsdnpMc6WyzsRf0I3hfb6lfI,17.4157161,78.4176035,Grid 296
DHL Express (India) Pvt. Ltd,"near IDFC Bank, 1, Main Road, MLA's Colony, Banjara Hills, Hyderabad",4.9,point_of_interest; establishment,ChIJzXBES9eWyzsRd_yMgcZzSy4,17.414246,78.4232517,Grid 296
MedConverge Healthcare Services Pvt Ltd,"Plot No. 550-B, 2nd Floor, Anita Square, Road Number 92, Jubilee Hills, Hyderabad",4.7,finance; point_of_interest; health; establishment,ChIJM2YILs6WyzsR9cSQirlW0Z4,17.4156816,78.4177013,Grid 296
Associated Advertising Pvt. Ltd.,"550, Road Number 92, Jubilee Hills, Hyderabad",3.9,point_of_interest; establishment,ChIJiaGRMc6WyzsRdbcLzHAT0Uw,17.4157062,78.4175918,Grid 296
Bay Datacom Solutions Pvt ltd,"8-2-293/82/J-III/550-I, Rd Number 92, Road Number 92, Film Nagar, Hyderabad",4.5,point_of_interest; establishment,ChIJV3qeR86WyzsRjGnRT5Uzk1Y,17.4161205,78.4168563,Grid 296
Instillmotion Labs Pvt. Ltd,"34-29, near Hyderabad Grammar School, Road Number 8, Durga Bhawani Nagar, Giani Zail Singh Nagar, Film Nagar, Hyderabad",4.9,point_of_interest; establishment,ChIJhSiaiMmWyzsRGJpIncOnhnI,17.4128747,78.4086425,Grid 296
Tyche Industries Ltd,"21/A, Road Number 9, Film Nagar, Hyderabad",2,health; point_of_interest; establishment,ChIJJ2a5Fs6WyzsRYBF0ivdyuEE,17.4129796,78.4077581,Grid 296
Sri Aditya Infra Housing India Pvt Ltd,"Plot No : 19 , Road No : 16, Film Nagar, Near Bus Stop, Hyderabad",4.1,general_contractor; point_of_interest; establishment,ChIJ7ZnM5LeWyzsRWs3KDmNCgyo,17.412436,78.406504,Grid 296
MeeSeva Center,"Door No:8-2-293/82/MRP/30/A/1, Road No:7, Opp Fire Station Office MRP Colony, Film Nagar, Jubilee Hills, Hyderabad",2.7,local_government_office; point_of_interest; establishment,ChIJo3_VXsiWyzsRW5vV4b7karQ,17.4124415,78.4090621,Grid 296
Sevya Multimedia Technologies Pvt. Ltd.,"G2, Aditya Swapnalok Road No.7, Film Nagar, Jubilee Hills, Hyderabad",4.3,point_of_interest; establishment,ChIJsU1nN9-WyzsRezEhn3K6MAM,17.4102153,78.4094009,Grid 296
Gifting Happiness Pvt Ltd,"Door no:22B, lane Near Punjab National Bank,Road no :16, opp to log Sabha pub Hyderabad, Telangana 500096, Hyderabad",4,point_of_interest; establishment,ChIJUZjGB1uRyzsRahwAPVguR7M,17.4138097,78.4079949,Grid 296
Camirine Software Solutions pvt.ltd.,"# 216, Road No: 78, Near Film Chamber, Jubilee Hills, Hyderabad",4.6,point_of_interest; establishment,ChIJd949t8mWyzsRtn4xgF16k1o,17.4126456,78.4113778,Grid 296
Nutshell Advertising Pvt Ltd,"Plot No-63/A, 3rd Floor, Road No 13, Film Nagar, Hyderabad",4.6,point_of_interest; establishment,ChIJn4Ac786QyzsRogCLjPqBdx8,17.4123207,78.4060135,Grid 296
Pull Skill Technologies,"CC75+XFP, Phase III, Hyderabad",4.2,point_of_interest; establishment,ChIJ009ktMmWyzsR8b8z4MhxpwY,17.4149556,78.4086919,Grid 296
FILMNAGAR CULTURAL CENTER Banquet Hall,"Dr.D.RamaNaidu Building, Road#06, Film Nagar, Hyderabad",4.4,point_of_interest; establishment,ChIJT_UnB8mWyzsRJVHeuxhDRfk,17.4137524,78.406488,Grid 296
Stesalit Ltd.,"Arya One Building, 5th Floor, D.No: 1-8-303/48/13, P.G Road, 500 003, Secunderabad",3,local_government_office; point_of_interest; establishment,ChIJEQDn1reWyzsRbn6hOdNzhQM,17.4141141,78.4067175,Grid 296
FILM NAGAR CULTURAL CENTER,"Dr. Ramanaidu Building, Road Number 6, Film Nagar, Hyderabad",4.4,point_of_interest; establishment,ChIJLflAzxGayzsRDIvgnLEXhR8,17.4149219,78.4100341,Grid 296
Asha DeAddiction and Rehabilitation Centre,"451, Road Number 86, MLA Colony, Jubilee Hills, Hyderabad",3.7,point_of_interest; health; establishment,ChIJjQ9qgcWWyzsRRTkmkodI5Ik,17.4116542,78.4153284,Grid 296
Dermpath Institute & Research Centre,"Hospital, opp. sai roja 2, near n' hotel, near Apollo, plot no. 443-A-55, Road Number 86, phase III, Film Nagar, Hyderabad",3,hospital; doctor; point_of_interest; health; establishment,ChIJDVn5LduWyzsRw3lLcA1tBWs,17.4119586,78.414011,Grid 296
Ad Infinitum Creative Solutions,"Sam Luxury Homes, Film Nagar road no 3, Jubliee Hills, Hyderabad",4.1,point_of_interest; establishment,ChIJq6ouXc-WyzsRBB0zI7AHbj0,17.4128419,78.4139262,Grid 296
COBSA Office,"Madina Hills Apartments, Mini Janki Nagar Road, Paramount Hills, Toli Chowki, Hyderabad",5,university; point_of_interest; establishment,ChIJfw1FyMOWyzsRJFhhZ3YEf7o,17.4040023,78.4139568,Grid 296
